employee_id,duration,store_id,overtime_hours,regular_hours,total_labor_cost_mxn
E03217,8,S041,0,8,560.0
E03220,11,S041,0,11,825.0
E03221,5,S041,0,5,325.0
E03225,13,S041,0,13,845.0
E03227,18,S041,0,18,1530.0
E03228,5,S041,0,5,325.0
E03231,8,S041,0,8,560.0
E03232,5,S041,0,5,325.0
E03233,6,S041,0,6,420.0
E03234,40,S041,0,40,4800.0
E03235,30,S041,0,30,2250.0
E03236,20,S041,0,20,1500.0
E03237,5,S041,0,5,375.0
E03239,10,S041,0,10,750.0
E03241,11,S041,0,11,770.0
E03242,11,S041,0,11,770.0
E03243,13,S041,0,13,975.0
E03244,13,S041,0,13,845.0
E03245,25,S041,0,25,1750.0
E03246,16,S041,0,16,1920.0
E03247,24,S041,0,24,1680.0
E03248,20,S041,0,20,1400.0
E03249,5,S041,0,5,325.0
E03250,21,S041,0,21,1365.0
E03251,24,S041,0,24,1800.0
E03252,30,S041,0,30,2250.0
E03253,18,S041,0,18,1530.0
E03254,10,S041,0,10,700.0
E03255,36,S041,0,36,2700.0
E03256,6,S041,0,6,420.0
E03258,22,S041,0,22,1650.0
E03259,40,S041,0,40,2600.0
E03261,16,S041,0,16,1200.0
E03262,16,S041,0,16,1920.0
E03263,14,S041,0,14,980.0
E03264,37,S041,0,37,3145.0
E03265,8,S041,0,8,960.0
E03267,37,S041,0,37,3145.0
E03268,6,S041,0,6,420.0
E03269,27,S041,0,27,1890.0
E03270,5,S041,0,5,375.0
E03271,8,S041,0,8,520.0
E03273,8,S041,0,8,560.0
E03274,27,S041,0,27,2295.0
E03276,24,S041,0,24,2880.0
E03277,16,S041,0,16,1120.0
E03278,8,S041,0,8,560.0
E03280,16,S041,0,16,1200.0
E03282,8,S042,0,8,560.0
E03284,8,S042,0,8,520.0
E03286,13,S042,0,13,910.0
E03287,16,S042,0,16,1040.0
E03288,24,S042,0,24,2880.0
E03289,24,S042,0,24,2880.0
E03291,8,S042,0,8,560.0
E03292,8,S042,0,8,520.0
E03293,8,S042,0,8,520.0
E03294,16,S042,0,16,1200.0
E03296,8,S042,0,8,600.0
E03297,8,S042,0,8,560.0
E03298,14,S042,0,14,1176.0
E03299,24,S042,0,24,1680.0
E03301,16,S042,0,16,1920.0
E03302,13,S042,0,13,975.0
E03303,13,S042,0,13,845.0
E03305,18,S042,0,18,1260.0
E03306,16,S042,0,16,1200.0
E03307,24,S042,0,24,2880.0
E03308,8,S042,0,8,520.0
E03309,8,S042,0,8,600.0
E03310,16,S042,0,16,1040.0
E03312,13,S042,0,13,910.0
E03313,12,S042,0,12,940.8000000000001
E03314,8,S042,0,8,627.2
E03315,5,S042,0,5,350.0
E03318,13,S042,0,13,1092.0
E03319,8,S042,0,8,627.2
E03320,19,S042,0,19,1425.0
E03321,8,S042,0,8,560.0
E03324,21,S042,0,21,1575.0
E03325,16,S042,0,16,1200.0
E03326,22,S042,0,22,1650.0
E03327,6,S042,0,6,450.0
E03328,8,S042,0,8,520.0
E03329,8,S042,0,8,560.0
E03330,30,S042,0,30,2550.0
E03332,8,S042,0,8,672.0
E03333,8,S042,0,8,520.0
E03334,8,S042,0,8,520.0
E03336,8,S042,0,8,672.0
E03339,8,S042,0,8,520.0
E03340,6,S042,0,6,390.0
E03341,8,S042,0,8,600.0
E03342,8,S042,0,8,560.0
E03343,11,S042,0,11,770.0
E03344,6,S042,0,6,450.0
E03345,11,S042,0,11,770.0
E03346,39,S042,0,39,3315.0
E03347,21,S042,0,21,1470.0
E03349,13,S042,0,13,1019.2
E03350,24,S042,0,24,1800.0
E03352,21,S042,0,21,1785.0
E03353,13,S042,0,13,975.0
E03354,8,S042,0,8,672.0
E03355,24,S042,0,24,2880.0
E03356,40,S042,0,40,3400.0
E03357,22,S042,0,22,1650.0
E03358,16,S042,0,16,1200.0
E03359,20,S042,0,20,1300.0
E03361,8,S043,0,8,520.0
E03362,17,S043,0,17,1190.0
E03364,13,S043,0,13,975.0
E03365,5,S043,0,5,325.0
E03366,24,S043,0,24,2040.0
E03367,13,S043,0,13,845.0
E03368,24,S043,0,24,1680.0
E03369,34,S043,0,34,2550.0
E03370,26,S043,0,26,1820.0
E03371,10,S043,0,10,750.0
E03374,24,S043,0,24,1800.0
E03375,22,S043,0,22,1540.0
E03377,32,S043,0,32,3840.0
E03379,19,S043,0,19,1615.0
E03380,13,S043,0,13,975.0
E03382,10,S043,0,10,650.0
E03383,6,S043,0,6,510.0
E03384,13,S043,0,13,1105.0
E03385,16,S043,0,16,1920.0
E03386,22,S043,0,22,1430.0
E03388,32,S043,0,32,3840.0
E03389,34,S043,0,34,2550.0
E03391,8,S043,0,8,960.0
E03394,22,S043,0,22,1650.0
E03395,13,S043,0,13,910.0
E03397,18,S043,0,18,1530.0
E03398,11,S043,0,11,715.0
E03399,16,S043,0,16,1120.0
E03401,5,S043,0,5,325.0
E03402,29,S043,0,29,2175.0
E03403,24,S043,0,24,1800.0
E03405,6,S043,0,6,420.0
E03406,25,S043,0,25,1875.0
E03407,21,S043,0,21,1470.0
E03408,14,S043,0,14,980.0
E03410,16,S043,0,16,1360.0
E03411,13,S043,0,13,1105.0
E03413,16,S043,0,16,1360.0
E03415,6,S043,0,6,420.0
E03417,19,S043,0,19,1330.0
E03420,22,S043,0,22,1540.0
E03421,24,S043,0,24,2880.0
E03422,13,S043,0,13,845.0
E03423,20,S043,0,20,1500.0
E03424,30,S043,0,30,1950.0
E03426,20,S043,0,20,1400.0
E03427,14,S043,0,14,980.0
E03429,5,S043,0,5,325.0
E03430,8,S043,0,8,627.2
E03432,24,S043,0,24,2040.0
E03433,12,S043,0,12,780.0
E03434,20,S043,0,20,1300.0
E03435,22,S043,0,22,1650.0
E03436,29,S043,0,29,2175.0
E03437,26,S043,0,26,1950.0
E03438,19,S043,0,19,1615.0
E03440,14,S043,0,14,1190.0
E03441,24,S044,0,24,1680.0
E03442,29,S044,0,29,2175.0
E03443,12,S044,0,12,1008.0
E03444,20,S044,0,20,1680.0
E03445,14,S044,0,14,980.0
E03446,34,S044,0,34,2210.0
E03447,39,S044,0,39,2535.0
E03448,16,S044,0,16,1920.0
E03449,21,S044,0,21,1575.0
E03450,24,S044,0,24,2016.0
E03451,19,S044,0,19,1425.0
E03452,21,S044,0,21,1470.0
E03453,8,S044,0,8,960.0
E03454,39,S044,0,39,2535.0
E03455,38,S044,0,38,2470.0
E03456,13,S044,0,13,975.0
E03457,16,S044,0,16,1200.0
E03460,20,S044,0,20,1500.0
E03461,14,S044,0,14,1176.0
E03462,16,S044,0,16,1254.4
E03463,33,S044,0,33,2310.0
E03464,6,S044,0,6,420.0
E03465,13,S044,0,13,975.0
E03466,8,S044,0,8,600.0
E03467,22,S044,0,22,1650.0
E03468,16,S044,0,16,1360.0
E03469,24,S044,0,24,2040.0
E03470,26,S044,0,26,1950.0
E03471,8,S044,0,8,600.0
E03475,32,S044,0,32,2720.0
E03476,22,S044,0,22,1540.0
E03478,5,S044,0,5,375.0
E03479,32,S044,0,32,3840.0
E03482,14,S044,0,14,980.0
E03483,14,S044,0,14,1097.6000000000001
E03484,8,S044,0,8,600.0
E03487,37,S044,0,37,2775.0
E03488,11,S044,0,11,825.0
E03489,6,S044,0,6,504.0
E03491,16,S044,0,16,1120.0
E03493,16,S044,0,16,1920.0
E03495,13,S044,0,13,910.0
E03497,8,S044,0,8,600.0
E03500,20,S044,0,20,1700.0
E03501,24,S044,0,24,1800.0
E03502,21,S044,0,21,1785.0
E03503,16,S044,0,16,1920.0
E03504,6,S044,0,6,470.40000000000003
E03505,27,S044,0,27,2295.0
E03506,13,S044,0,13,910.0
E03507,16,S044,0,16,1920.0
E03508,34,S044,0,34,2380.0
E03509,22,S044,0,22,1870.0
E03510,14,S044,0,14,1050.0
E03511,17,S044,0,17,1190.0
E03512,8,S044,0,8,960.0
E03513,13,S044,0,13,1105.0
E03514,22,S044,0,22,1540.0
E03517,8,S044,0,8,560.0
E03518,16,S044,0,16,1360.0
E03519,5,S044,0,5,420.0
E03520,8,S044,0,8,560.0
E03521,40,S045,0,40,4800.0
E03523,28,S045,0,28,1820.0
E03524,6,S045,0,6,420.0
E03525,14,S045,0,14,1050.0
E03526,24,S045,0,24,1800.0
E03527,27,S045,0,27,2025.0
E03528,13,S045,0,13,975.0
E03529,13,S045,0,13,910.0
E03530,20,S045,0,20,1700.0
E03531,16,S045,0,16,1040.0
E03532,8,S045,0,8,560.0
E03534,32,S045,0,32,2720.0
E03535,8,S045,0,8,520.0
E03536,22,S045,0,22,1540.0
E03538,28,S045,0,28,2100.0
E03539,33,S045,0,33,2475.0
E03540,32,S045,0,32,2720.0
E03541,21,S045,0,21,1575.0
E03543,8,S045,0,8,960.0
E03544,11,S045,0,11,715.0
E03545,36,S045,0,36,2700.0
E03546,24,S045,0,24,2880.0
E03548,13,S045,0,13,845.0
E03550,32,S045,0,32,2400.0
E03551,16,S045,0,16,1920.0
E03552,8,S045,0,8,520.0
E03553,18,S045,0,18,1350.0
E03554,29,S045,0,29,2030.0
E03555,13,S045,0,13,845.0
E03556,13,S045,0,13,1105.0
E03557,26,S045,0,26,1950.0
E03558,36,S045,0,36,3060.0
E03560,24,S045,0,24,1680.0
E03561,11,S045,0,11,715.0
E03562,24,S045,0,24,1680.0
E03564,32,S045,0,32,3840.0
E03565,12,S045,0,12,780.0
E03566,18,S045,0,18,1260.0
E03567,30,S045,0,30,2250.0
E03568,38,S045,0,38,2850.0
E03569,22,S045,0,22,1650.0
E03570,5,S045,0,5,350.0
E03571,13,S045,0,13,845.0
E03572,8,S045,0,8,560.0
E03573,22,S045,0,22,1870.0
E03574,14,S045,0,14,980.0
E03575,5,S045,0,5,425.0
E03577,38,S045,0,38,3230.0
E03578,5,S045,0,5,325.0
E03579,10,S045,0,10,750.0
E03580,13,S045,0,13,845.0
E03581,16,S045,0,16,1120.0
E03583,6,S045,0,6,420.0
E03584,13,S045,0,13,1105.0
E03585,14,S045,0,14,980.0
E03587,14,S045,0,14,980.0
E03588,5,S045,0,5,350.0
E03589,13,S045,0,13,845.0
E03590,17,S045,0,17,1190.0
E03591,8,S045,0,8,520.0
E03593,8,S045,0,8,560.0
E03594,8,S045,0,8,560.0
E03595,6,S045,0,6,420.0
E03596,11,S045,0,11,825.0
E03597,38,S045,0,38,2850.0
E03598,8,S045,0,8,520.0
E03599,16,S045,0,16,1120.0
E03600,17,S045,0,17,1190.0
E03602,16,S046,0,16,1040.0
E03603,20,S046,0,20,1400.0
E03604,16,S046,0,16,1920.0
E03605,22,S046,0,22,1540.0
E03606,19,S046,0,19,1330.0
E03607,17,S046,0,17,1105.0
E03609,29,S046,0,29,2175.0
E03610,13,S046,0,13,910.0
E03612,24,S046,0,24,1680.0
E03613,16,S046,0,16,1920.0
E03614,8,S046,0,8,520.0
E03616,28,S046,0,28,1960.0
E03617,14,S046,0,14,1050.0
E03618,6,S046,0,6,390.0
E03619,27,S046,0,27,1890.0
E03620,13,S046,0,13,975.0
E03621,8,S046,0,8,960.0
E03622,16,S046,0,16,1200.0
E03624,39,S046,0,39,3315.0
E03625,16,S046,0,16,1200.0
E03626,28,S046,0,28,2100.0
E03627,8,S046,0,8,960.0
E03628,8,S046,0,8,960.0
E03629,8,S046,0,8,600.0
E03630,8,S046,0,8,672.0
E03631,6,S046,0,6,450.0
E03632,8,S046,0,8,627.2
E03633,21,S046,0,21,1575.0
E03636,18,S046,0,18,1260.0
E03637,19,S046,0,19,1330.0
E03642,14,S046,0,14,980.0
E03643,8,S046,0,8,520.0
E03644,21,S046,0,21,1365.0
E03645,10,S046,0,10,650.0
E03646,13,S046,0,13,975.0
E03647,6,S046,0,6,450.0
E03648,8,S046,0,8,600.0
E03649,8,S046,0,8,520.0
E03650,8,S046,0,8,520.0
E03651,8,S046,0,8,520.0
E03653,8,S046,0,8,520.0
E03655,38,S046,0,38,2850.0
E03656,32,S046,0,32,3840.0
E03657,40,S046,0,40,3400.0
E03658,22,S046,0,22,1650.0
E03659,6,S046,0,6,390.0
E03660,16,S046,0,16,1200.0
E03661,5,S046,0,5,350.0
E03662,24,S046,0,24,2880.0
E03664,6,S046,0,6,450.0
E03665,16,S046,0,16,1200.0
E03667,8,S046,0,8,600.0
E03668,6,S046,0,6,504.0
E03669,8,S046,0,8,560.0
E03670,8,S046,0,8,627.2
E03672,5,S046,0,5,375.0
E03673,8,S046,0,8,600.0
E03674,16,S046,0,16,1040.0
E03675,6,S046,0,6,390.0
E03676,14,S046,0,14,1176.0
E03678,8,S046,0,8,560.0
E03679,40,S046,0,40,3400.0
E03682,22,S047,0,22,1540.0
E03684,22,S047,0,22,1650.0
E03685,11,S047,0,11,715.0
E03686,32,S047,0,32,2720.0
E03688,16,S047,0,16,1920.0
E03691,16,S047,0,16,1200.0
E03692,6,S047,0,6,450.0
E03694,13,S047,0,13,845.0
E03696,6,S047,0,6,450.0
E03698,28,S047,0,28,1820.0
E03699,5,S047,0,5,325.0
E03700,25,S047,0,25,1750.0
E03701,16,S047,0,16,1040.0
E03702,33,S047,0,33,2310.0
E03703,6,S047,0,6,390.0
E03704,13,S047,0,13,975.0
E03705,21,S047,0,21,1470.0
E03706,14,S047,0,14,910.0
E03708,20,S047,0,20,1400.0
E03709,22,S047,0,22,1870.0
E03711,6,S047,0,6,450.0
E03712,22,S047,0,22,1430.0
E03714,8,S047,0,8,600.0
E03715,22,S047,0,22,1870.0
E03716,14,S047,0,14,1050.0
E03717,5,S047,0,5,350.0
E03718,30,S047,0,30,2100.0
E03719,13,S047,0,13,975.0
E03720,16,S047,0,16,1120.0
E03721,24,S047,0,24,1800.0
E03722,13,S047,0,13,975.0
E03723,8,S047,0,8,600.0
E03724,8,S047,0,8,520.0
E03726,11,S047,0,11,825.0
E03727,5,S047,0,5,375.0
E03729,22,S047,0,22,1650.0
E03730,24,S047,0,24,2880.0
E03731,14,S047,0,14,1050.0
E03732,6,S047,0,6,450.0
E03733,19,S047,0,19,1330.0
E03734,8,S047,0,8,520.0
E03736,6,S047,0,6,390.0
E03737,18,S047,0,18,1530.0
E03738,8,S047,0,8,960.0
E03739,6,S047,0,6,450.0
E03742,16,S047,0,16,1200.0
E03743,6,S047,0,6,420.0
E03744,13,S047,0,13,975.0
E03746,11,S047,0,11,825.0
E03747,17,S047,0,17,1275.0
E03748,12,S047,0,12,900.0
E03749,13,S047,0,13,910.0
E03750,24,S047,0,24,2880.0
E03751,22,S047,0,22,1650.0
E03752,13,S047,0,13,975.0
E03754,36,S047,0,36,3060.0
E03755,30,S047,0,30,2550.0
E03756,32,S047,0,32,3840.0
E03757,6,S047,0,6,450.0
E03758,8,S047,0,8,960.0
E03759,28,S047,0,28,1960.0
E03761,8,S048,0,8,520.0
E03762,24,S048,0,24,1800.0
E03763,8,S048,0,8,560.0
E03764,12,S048,0,12,780.0
E03765,32,S048,0,32,2720.0
E03766,16,S048,0,16,1200.0
E03767,14,S048,0,14,980.0
E03768,8,S048,0,8,560.0
E03770,16,S048,0,16,1200.0
E03771,6,S048,0,6,390.0
E03772,8,S048,0,8,960.0
E03773,8,S048,0,8,520.0
E03774,5,S048,0,5,350.0
E03775,8,S048,0,8,627.2
E03776,8,S048,0,8,600.0
E03777,16,S048,0,16,1120.0
E03778,22,S048,0,22,1650.0
E03780,5,S048,0,5,392.0
E03782,18,S048,0,18,1260.0
E03783,5,S048,0,5,350.0
E03785,20,S048,0,20,1500.0
E03789,11,S048,0,11,825.0
E03790,36,S048,0,36,2520.0
E03791,15,S048,0,15,975.0
E03792,8,S048,0,8,520.0
E03793,21,S048,0,21,1575.0
E03795,16,S048,0,16,1920.0
E03796,16,S048,0,16,1120.0
E03797,12,S048,0,12,900.0
E03800,32,S048,0,32,2400.0
E03801,29,S048,0,29,1885.0
E03803,27,S048,0,27,2025.0
E03806,6,S048,0,6,450.0
E03807,5,S048,0,5,425.0
E03808,6,S048,0,6,390.0
E03809,16,S048,0,16,1920.0
E03810,13,S048,0,13,975.0
E03811,16,S048,0,16,1200.0
E03812,16,S048,0,16,1920.0
E03813,6,S048,0,6,450.0
E03814,11,S048,0,11,715.0
E03815,24,S048,0,24,2040.0
E03817,37,S048,0,37,3145.0
E03818,6,S048,0,6,450.0
E03819,11,S048,0,11,715.0
E03821,13,S048,0,13,910.0
E03823,21,S048,0,21,1575.0
E03825,16,S048,0,16,1920.0
E03826,31,S048,0,31,2635.0
E03828,8,S048,0,8,520.0
E03829,16,S048,0,16,1040.0
E03830,16,S048,0,16,1920.0
E03831,14,S048,0,14,980.0
E03832,24,S048,0,24,2880.0
E03833,18,S048,0,18,1260.0
E03834,8,S048,0,8,600.0
E03835,35,S048,0,35,2975.0
E03836,6,S048,0,6,470.40000000000003
E03837,22,S048,0,22,1650.0
E03838,24,S048,0,24,1680.0
E03839,13,S048,0,13,910.0
E03841,8,S049,0,8,560.0
E03842,8,S049,0,8,600.0
E03843,8,S049,0,8,560.0
E03844,6,S049,0,6,420.0
E03845,8,S049,0,8,520.0
E03846,22,S049,0,22,1430.0
E03847,18,S049,0,18,1350.0
E03848,5,S049,0,5,325.0
E03849,10,S049,0,10,650.0
E03851,16,S049,0,16,1040.0
E03852,8,S049,0,8,520.0
E03853,14,S049,0,14,980.0
E03855,14,S049,0,14,980.0
E03856,8,S049,0,8,560.0
E03857,6,S049,0,6,450.0
E03858,26,S049,0,26,1950.0
E03859,24,S049,0,24,1680.0
E03860,24,S049,0,24,1680.0
E03861,19,S049,0,19,1425.0
E03862,14,S049,0,14,1176.0
E03863,16,S049,0,16,1040.0
E03864,37,S049,0,37,3145.0
E03865,6,S049,0,6,470.40000000000003
E03867,10,S049,0,10,650.0
E03868,21,S049,0,21,1575.0
E03869,5,S049,0,5,325.0
E03870,6,S049,0,6,450.0
E03872,14,S049,0,14,1176.0
E03873,13,S049,0,13,910.0
E03874,38,S049,0,38,3230.0
E03876,22,S049,0,22,1650.0
E03877,24,S049,0,24,1800.0
E03878,13,S049,0,13,1092.0
E03879,8,S049,0,8,960.0
E03881,11,S049,0,11,770.0
E03882,18,S049,0,18,1512.0
E03883,40,S049,0,40,4800.0
E03884,27,S049,0,27,1890.0
E03885,12,S049,0,12,780.0
E03886,6,S049,0,6,390.0
E03887,6,S049,0,6,420.0
E03888,40,S049,0,40,3400.0
E03890,11,S049,0,11,924.0
E03891,16,S049,0,16,1200.0
E03893,8,S049,0,8,520.0
E03894,8,S049,0,8,600.0
E03895,8,S049,0,8,520.0
E03896,13,S049,0,13,845.0
E03898,8,S049,0,8,960.0
E03899,13,S049,0,13,975.0
E03901,14,S049,0,14,1050.0
E03902,18,S049,0,18,1350.0
E03903,6,S049,0,6,420.0
E03906,16,S049,0,16,1920.0
E03907,5,S049,0,5,350.0
E03908,21,S049,0,21,1470.0
E03909,14,S049,0,14,910.0
E03912,8,S049,0,8,520.0
E03913,8,S049,0,8,960.0
E03914,24,S049,0,24,1800.0
E03915,13,S049,0,13,1092.0
E03916,32,S049,0,32,3840.0
E03917,6,S049,0,6,420.0
E03918,19,S049,0,19,1330.0
E03919,14,S049,0,14,980.0
E03920,40,S049,0,40,3400.0
E03921,21,S050,0,21,1575.0
E03922,24,S050,0,24,2880.0
E03923,20,S050,0,20,1300.0
E03924,5,S050,0,5,325.0
E03925,19,S050,0,19,1425.0
E03926,22,S050,0,22,1650.0
E03927,22,S050,0,22,1870.0
E03928,17,S050,0,17,1190.0
E03930,24,S050,0,24,1680.0
E03931,24,S050,0,24,2040.0
E03932,19,S050,0,19,1615.0
E03933,18,S050,0,18,1260.0
E03934,40,S050,0,40,4800.0
E03936,35,S050,0,35,2975.0
E03938,19,S050,0,19,1330.0
E03939,26,S050,0,26,1690.0
E03940,24,S050,0,24,1680.0
E03944,28,S050,0,28,2100.0
E03945,18,S050,0,18,1170.0
E03946,5,S050,0,5,425.0
E03947,30,S050,0,30,2100.0
E03948,33,S050,0,33,2475.0
E03950,17,S050,0,17,1190.0
E03951,24,S050,0,24,1800.0
E03953,22,S050,0,22,1650.0
E03954,17,S050,0,17,1445.0
E03955,24,S050,0,24,2040.0
E03956,11,S050,0,11,770.0
E03957,24,S050,0,24,1560.0
E03958,29,S050,0,29,2175.0
E03959,19,S050,0,19,1235.0
E03960,19,S050,0,19,1425.0
E03961,19,S050,0,19,1615.0
E03962,18,S050,0,18,1350.0
E03963,11,S050,0,11,825.0
E03967,17,S050,0,17,1190.0
E03968,14,S050,0,14,1050.0
E03969,22,S050,0,22,1650.0
E03970,32,S050,0,32,2400.0
E03971,13,S050,0,13,910.0
E03972,8,S050,0,8,520.0
E03973,22,S050,0,22,1540.0
E03974,14,S050,0,14,980.0
E03975,24,S050,0,24,1800.0
E03976,6,S050,0,6,390.0
E03977,11,S050,0,11,825.0
E03978,16,S050,0,16,1200.0
E03979,20,S050,0,20,1500.0
E03980,16,S050,0,16,1920.0
E03982,32,S050,0,32,3840.0
E03983,14,S050,0,14,1190.0
E03984,5,S050,0,5,325.0
E03985,22,S050,0,22,1650.0
E03986,14,S050,0,14,980.0
E03990,14,S050,0,14,910.0
E03991,14,S050,0,14,980.0
E03992,6,S050,0,6,390.0
E03993,14,S050,0,14,1050.0
E03994,16,S050,0,16,1920.0
E03995,25,S050,0,25,1625.0
E03996,8,S050,0,8,520.0
E03997,22,S050,0,22,1540.0
E03998,26,S050,0,26,1820.0
E04000,30,S050,0,30,2550.0
