employee_id,duration,store_id,role,total_hours,overtime_hours,regular_hours,total_labor_cost_mxn
E02000,32,S025,Cashier,32,0,32,2400.0
E02001,33,S026,Cashier,33,0,33,2475.0
E02002,24,S026,Supervisor,24,0,24,2880.0
E02003,14,S026,Stock,14,0,14,910.0
E02004,38,S026,Customer Service,38,0,38,3230.0
E02005,13,S026,Floor,13,0,13,910.0
E02009,40,S026,Customer Service,40,0,40,3400.0
E02010,17,S026,Floor,17,0,17,1190.0
E02011,13,S026,Floor,13,0,13,910.0
E02012,13,S026,Floor,13,0,13,910.0
E02013,32,S026,Supervisor,32,0,32,3840.0
E02015,16,S026,Supervisor,16,0,16,1920.0
E02017,29,S026,Stock,29,0,29,1885.0
E02018,14,S026,Stock,14,0,14,910.0
E02019,24,S026,Supervisor,24,0,24,2880.0
E02021,22,S026,Customer Service,22,0,22,1870.0
E02022,6,S026,Floor,6,0,6,420.0
E02023,16,S026,Stock,16,0,16,1040.0
E02024,28,S026,Cashier,28,0,28,2100.0
E02025,21,S026,Floor,21,0,21,1470.0
E02026,29,S026,Cashier,29,0,29,2175.0
E02027,30,S026,Floor,30,0,30,2100.0
E02029,10,S026,Stock,10,0,10,650.0
E02030,22,S026,Cashier,22,0,22,1650.0
E02031,16,S026,Floor,16,0,16,1120.0
E02032,5,S026,Floor,5,0,5,350.0
E02033,16,S026,Stock,16,0,16,1040.0
E02034,29,S026,Cashier,29,0,29,2175.0
E02035,12,S026,Floor,12,0,12,840.0
E02036,14,S026,Floor,14,0,14,980.0
E02037,37,S026,Customer Service,37,0,37,3145.0
E02038,6,S026,Stock,6,0,6,390.0
E02039,25,S026,Floor,25,0,25,1750.0
E02040,15,S026,Stock,15,0,15,975.0
E02041,37,S026,Customer Service,37,0,37,3145.0
E02042,27,S026,Cashier,27,0,27,2025.0
E02043,34,S026,Floor,34,0,34,2380.0
E02044,24,S026,Cashier,24,0,24,1800.0
E02045,8,S026,Supervisor,8,0,8,960.0
E02046,33,S026,Customer Service,33,0,33,2805.0
E02047,32,S026,Cashier,32,0,32,2400.0
E02048,11,S026,Floor,11,0,11,770.0
E02049,16,S026,Floor,16,0,16,1120.0
E02050,32,S026,Cashier,32,0,32,2400.0
E02051,28,S026,Cashier,28,0,28,2100.0
E02052,26,S026,Stock,26,0,26,1690.0
E02053,8,S026,Supervisor,8,0,8,960.0
E02054,32,S026,Cashier,32,0,32,2400.0
E02055,16,S026,Floor,16,0,16,1120.0
E02056,19,S026,Floor,19,0,19,1330.0
E02058,39,S026,Customer Service,39,0,39,3315.0
E02059,35,S026,Customer Service,35,0,35,2975.0
E02061,16,S026,Stock,16,0,16,1040.0
E02062,27,S026,Stock,27,0,27,1755.0
E02064,24,S026,Supervisor,24,0,24,2880.0
E02065,10,S026,Floor,10,0,10,700.0
E02066,14,S026,Cashier,14,0,14,1050.0
E02067,18,S026,Floor,18,0,18,1260.0
E02068,16,S026,Supervisor,16,0,16,1920.0
E02069,35,S026,Cashier,35,0,35,2625.0
E02070,27,S026,Floor,27,0,27,1890.0
E02071,36,S026,Floor,36,0,36,2520.0
E02072,13,S026,Stock,13,0,13,845.0
E02073,27,S026,Cashier,27,0,27,2025.0
E02074,26,S026,Cashier,26,0,26,1950.0
E02075,6,S026,Stock,6,0,6,390.0
E02076,32,S026,Cashier,32,0,32,2400.0
E02077,8,S026,Floor,8,0,8,560.0
E02078,6,S026,Stock,6,0,6,390.0
E02079,32,S026,Supervisor,32,0,32,3840.0
E02080,5,S026,Stock,5,0,5,325.0
E02081,31,S027,Customer Service,31,0,31,2635.0
E02082,27,S027,Stock,27,0,27,1755.0
E02083,38,S027,Cashier,38,0,38,2850.0
E02084,22,S027,Stock,22,0,22,1430.0
E02085,23,S027,Floor,23,0,23,1610.0
E02086,40,S027,Supervisor,40,0,40,4800.0
E02087,28,S027,Customer Service,28,0,28,2380.0
E02088,31,S027,Stock,31,0,31,2015.0
E02089,10,S027,Stock,10,0,10,650.0
E02090,31,S027,Floor,31,0,31,2170.0
E02091,19,S027,Stock,19,0,19,1235.0
E02092,31,S027,Customer Service,31,0,31,2635.0
E02093,32,S027,Floor,32,0,32,2240.0
E02094,35,S027,Customer Service,35,0,35,2975.0
E02095,24,S027,Supervisor,24,0,24,2880.0
E02096,30,S027,Cashier,30,0,30,2250.0
E02097,16,S027,Cashier,16,0,16,1344.0
E02098,26,S027,Floor,26,0,26,1820.0
E02099,24,S027,Customer Service,24,0,24,2040.0
E02100,34,S027,Floor,34,0,34,2380.0
E02101,16,S027,Floor,16,0,16,1254.4
E02102,39,S027,Cashier,39,0,39,2925.0
E02103,13,S027,Stock,13,0,13,845.0
E02104,34,S027,Customer Service,34,0,34,2890.0
E02105,27,S027,Floor,27,0,27,1890.0
E02106,5,S027,Cashier,5,0,5,420.0
E02107,40,S027,Supervisor,40,0,40,4800.0
E02108,40,S027,Cashier,40,0,40,3000.0
E02109,26,S027,Customer Service,26,0,26,2210.0
E02110,16,S027,Supervisor,16,0,16,1920.0
E02111,32,S027,Supervisor,32,0,32,3840.0
E02112,16,S027,Supervisor,16,0,16,1920.0
E02113,12,S027,Floor,12,0,12,940.8000000000001
E02114,40,S027,Cashier,40,0,40,3000.0
E02115,23,S027,Stock,23,0,23,1495.0
E02116,18,S027,Floor,18,0,18,1260.0
E02117,5,S027,Cashier,5,0,5,420.0
E02118,16,S027,Customer Service,16,0,16,1360.0
E02119,24,S027,Supervisor,24,0,24,2880.0
E02120,27,S027,Customer Service,27,0,27,2295.0
E02121,18,S027,Floor,18,0,18,1411.2
E02122,37,S027,Cashier,37,0,37,2775.0
E02123,39,S027,Cashier,39,0,39,2925.0
E02124,12,S027,Floor,12,0,12,940.8000000000001
E02125,16,S027,Supervisor,16,0,16,1920.0
E02126,25,S027,Floor,25,0,25,1750.0
E02127,32,S027,Floor,32,0,32,2240.0
E02128,35,S027,Stock,35,0,35,2275.0
E02129,21,S027,Floor,21,0,21,1470.0
E02130,28,S027,Floor,28,0,28,1960.0
E02131,37,S027,Cashier,37,0,37,2775.0
E02132,19,S027,Floor,19,0,19,1330.0
E02133,18,S027,Stock,18,0,18,1170.0
E02134,36,S027,Floor,36,0,36,2520.0
E02135,11,S027,Stock,11,0,11,715.0
E02136,26,S027,Floor,26,0,26,1820.0
E02137,40,S027,Cashier,40,0,40,3000.0
E02138,39,S027,Cashier,39,0,39,2925.0
E02139,8,S027,Supervisor,8,0,8,960.0
E02140,16,S027,Stock,16,0,16,1040.0
E02141,40,S027,Cashier,40,0,40,3000.0
E02142,36,S027,Cashier,36,0,36,2700.0
E02143,24,S027,Floor,24,0,24,1680.0
E02144,27,S027,Floor,27,0,27,1890.0
E02145,24,S027,Supervisor,24,0,24,2880.0
E02146,22,S027,Stock,22,0,22,1430.0
E02147,25,S027,Floor,25,0,25,1750.0
E02149,33,S027,Floor,33,0,33,2310.0
E02151,40,S027,Customer Service,40,0,40,3400.0
E02152,19,S027,Customer Service,19,0,19,1615.0
E02153,32,S027,Stock,32,0,32,2080.0
E02154,36,S027,Customer Service,36,0,36,3060.0
E02155,40,S027,Cashier,40,0,40,3000.0
E02156,26,S027,Stock,26,0,26,1690.0
E02158,37,S027,Cashier,37,0,37,2775.0
E02159,21,S027,Floor,21,0,21,1470.0
E02160,22,S027,Floor,22,0,22,1540.0
E02161,25,S028,Floor,25,0,25,1750.0
E02162,15,S028,Cashier,15,0,15,1125.0
E02163,8,S028,Stock,8,0,8,520.0
E02164,32,S028,Supervisor,32,0,32,3840.0
E02165,11,S028,Floor,11,0,11,770.0
E02167,17,S028,Cashier,17,0,17,1275.0
E02168,8,S028,Stock,8,0,8,520.0
E02169,24,S028,Supervisor,24,0,24,2880.0
E02170,21,S028,Floor,21,0,21,1470.0
E02171,39,S028,Floor,39,0,39,2730.0
E02172,21,S028,Cashier,21,0,21,1575.0
E02173,8,S028,Stock,8,0,8,520.0
E02174,6,S028,Stock,6,0,6,390.0
E02175,24,S028,Floor,24,0,24,1680.0
E02176,35,S028,Floor,35,0,35,2450.0
E02177,21,S028,Cashier,21,0,21,1575.0
E02178,19,S028,Floor,19,0,19,1330.0
E02180,38,S028,Customer Service,38,0,38,3230.0
E02182,35,S028,Cashier,35,0,35,2625.0
E02183,27,S028,Cashier,27,0,27,2025.0
E02185,13,S028,Stock,13,0,13,845.0
E02186,32,S028,Supervisor,32,0,32,3840.0
E02187,11,S028,Stock,11,0,11,715.0
E02188,26,S028,Floor,26,0,26,1820.0
E02189,6,S028,Stock,6,0,6,390.0
E02190,22,S028,Cashier,22,0,22,1650.0
E02191,24,S028,Supervisor,24,0,24,2880.0
E02192,23,S028,Cashier,23,0,23,1725.0
E02193,34,S028,Cashier,34,0,34,2550.0
E02196,34,S028,Customer Service,34,0,34,2890.0
E02197,17,S028,Floor,17,0,17,1190.0
E02198,35,S028,Floor,35,0,35,2450.0
E02200,13,S028,Floor,13,0,13,910.0
E02202,8,S028,Stock,8,0,8,520.0
E02203,17,S028,Cashier,17,0,17,1275.0
E02204,22,S028,Floor,22,0,22,1540.0
E02205,28,S028,Floor,28,0,28,1960.0
E02206,24,S028,Cashier,24,0,24,1800.0
E02207,19,S028,Stock,19,0,19,1235.0
E02208,6,S028,Stock,6,0,6,390.0
E02209,18,S028,Floor,18,0,18,1260.0
E02210,32,S028,Supervisor,32,0,32,3840.0
E02211,18,S028,Stock,18,0,18,1170.0
E02212,6,S028,Stock,6,0,6,390.0
E02213,33,S028,Cashier,33,0,33,2475.0
E02214,32,S028,Customer Service,32,0,32,2720.0
E02215,27,S028,Cashier,27,0,27,2025.0
E02216,8,S028,Stock,8,0,8,520.0
E02217,14,S028,Stock,14,0,14,910.0
E02218,13,S028,Stock,13,0,13,845.0
E02219,6,S028,Stock,6,0,6,390.0
E02220,27,S028,Cashier,27,0,27,2025.0
E02221,34,S028,Customer Service,34,0,34,2890.0
E02222,29,S028,Cashier,29,0,29,2175.0
E02224,37,S028,Stock,37,0,37,2405.0
E02225,30,S028,Customer Service,30,0,30,2550.0
E02226,24,S028,Customer Service,24,0,24,2040.0
E02227,38,S028,Customer Service,38,0,38,3230.0
E02228,20,S028,Customer Service,20,0,20,1700.0
E02229,10,S028,Stock,10,0,10,650.0
E02230,24,S028,Cashier,24,0,24,1800.0
E02231,10,S028,Floor,10,0,10,700.0
E02232,16,S028,Cashier,16,0,16,1200.0
E02233,29,S028,Cashier,29,0,29,2175.0
E02235,13,S028,Stock,13,0,13,845.0
E02236,22,S028,Floor,22,0,22,1540.0
E02237,21,S028,Customer Service,21,0,21,1785.0
E02238,14,S028,Floor,14,0,14,980.0
E02239,40,S028,Supervisor,40,0,40,4800.0
E02240,10,S028,Stock,10,0,10,650.0
E02242,6,S029,Stock,6,0,6,390.0
E02245,16,S029,Floor,16,0,16,1120.0
E02246,23,S029,Stock,23,0,23,1495.0
E02248,5,S029,Cashier,5,0,5,375.0
E02249,20,S029,Floor,20,0,20,1400.0
E02251,32,S029,Supervisor,32,0,32,3840.0
E02252,22,S029,Stock,22,0,22,1430.0
E02253,18,S029,Cashier,18,0,18,1350.0
E02254,30,S029,Stock,30,0,30,1950.0
E02255,13,S029,Cashier,13,0,13,975.0
E02256,5,S029,Floor,5,0,5,350.0
E02257,5,S029,Cashier,5,0,5,375.0
E02258,10,S029,Cashier,10,0,10,750.0
E02259,16,S029,Floor,16,0,16,1120.0
E02262,32,S029,Supervisor,32,0,32,3840.0
E02263,26,S029,Floor,26,0,26,1820.0
E02268,14,S029,Cashier,14,0,14,1050.0
E02269,5,S029,Cashier,5,0,5,375.0
E02270,20,S029,Cashier,20,0,20,1500.0
E02271,14,S029,Floor,14,0,14,980.0
E02272,10,S029,Cashier,10,0,10,750.0
E02273,17,S029,Stock,17,0,17,1105.0
E02274,16,S029,Stock,16,0,16,1040.0
E02275,26,S029,Floor,26,0,26,1820.0
E02276,11,S029,Stock,11,0,11,715.0
E02278,18,S029,Customer Service,18,0,18,1530.0
E02279,14,S029,Floor,14,0,14,980.0
E02280,29,S029,Floor,29,0,29,2030.0
E02281,6,S029,Floor,6,0,6,420.0
E02282,14,S029,Cashier,14,0,14,1050.0
E02285,22,S029,Cashier,22,0,22,1650.0
E02286,16,S029,Floor,16,0,16,1120.0
E02287,24,S029,Supervisor,24,0,24,2880.0
E02288,31,S029,Customer Service,31,0,31,2635.0
E02290,6,S029,Cashier,6,0,6,450.0
E02291,38,S029,Customer Service,38,0,38,3230.0
E02292,12,S029,Cashier,12,0,12,900.0
E02293,6,S029,Floor,6,0,6,420.0
E02294,8,S029,Cashier,8,0,8,600.0
E02295,5,S029,Floor,5,0,5,350.0
E02296,8,S029,Cashier,8,0,8,600.0
E02297,24,S029,Customer Service,24,0,24,2040.0
E02298,24,S029,Floor,24,0,24,1680.0
E02299,13,S029,Cashier,13,0,13,975.0
E02300,40,S029,Supervisor,40,0,40,4800.0
E02302,11,S029,Cashier,11,0,11,825.0
E02303,26,S029,Customer Service,26,0,26,2210.0
E02304,21,S029,Cashier,21,0,21,1575.0
E02305,40,S029,Supervisor,40,0,40,4800.0
E02306,10,S029,Floor,10,0,10,700.0
E02307,11,S029,Cashier,11,0,11,825.0
E02309,11,S029,Cashier,11,0,11,825.0
E02312,19,S029,Cashier,19,0,19,1425.0
E02313,8,S029,Floor,8,0,8,560.0
E02314,18,S029,Stock,18,0,18,1170.0
E02315,26,S029,Customer Service,26,0,26,2210.0
E02322,13,S030,Cashier,13,0,13,975.0
E02323,22,S030,Cashier,22,0,22,1650.0
E02325,18,S030,Customer Service,18,0,18,1530.0
E02326,22,S030,Customer Service,22,0,22,1870.0
E02327,6,S030,Floor,6,0,6,420.0
E02328,8,S030,Cashier,8,0,8,600.0
E02329,15,S030,Floor,15,0,15,1050.0
E02330,20,S030,Floor,20,0,20,1400.0
E02331,5,S030,Cashier,5,0,5,375.0
E02332,29,S030,Floor,29,0,29,2030.0
E02333,14,S030,Floor,14,0,14,980.0
E02334,10,S030,Floor,10,0,10,700.0
E02338,21,S030,Stock,21,0,21,1365.0
E02339,18,S030,Cashier,18,0,18,1350.0
E02340,14,S030,Cashier,14,0,14,1050.0
E02341,8,S030,Cashier,8,0,8,600.0
E02342,15,S030,Cashier,15,0,15,1125.0
E02344,32,S030,Cashier,32,0,32,2400.0
E02348,12,S030,Cashier,12,0,12,900.0
E02349,15,S030,Customer Service,15,0,15,1275.0
E02350,40,S030,Supervisor,40,0,40,4800.0
E02351,10,S030,Cashier,10,0,10,750.0
E02352,8,S030,Cashier,8,0,8,600.0
E02354,14,S030,Floor,14,0,14,980.0
E02355,24,S030,Supervisor,24,0,24,2880.0
E02356,8,S030,Floor,8,0,8,560.0
E02358,30,S030,Customer Service,30,0,30,2550.0
E02359,13,S030,Cashier,13,0,13,975.0
E02360,13,S030,Customer Service,13,0,13,1105.0
E02361,14,S030,Floor,14,0,14,980.0
E02362,19,S030,Cashier,19,0,19,1425.0
E02363,8,S030,Supervisor,8,0,8,960.0
E02364,5,S030,Floor,5,0,5,350.0
E02365,12,S030,Floor,12,0,12,840.0
E02366,12,S030,Floor,12,0,12,840.0
E02367,32,S030,Stock,32,0,32,2080.0
E02369,16,S030,Supervisor,16,0,16,1920.0
E02370,19,S030,Cashier,19,0,19,1425.0
E02371,21,S030,Cashier,21,0,21,1575.0
E02372,19,S030,Stock,19,0,19,1235.0
E02375,16,S030,Stock,16,0,16,1040.0
E02376,14,S030,Floor,14,0,14,980.0
E02377,11,S030,Customer Service,11,0,11,935.0
E02378,25,S030,Floor,25,0,25,1750.0
E02379,16,S030,Stock,16,0,16,1040.0
E02380,8,S030,Floor,8,0,8,560.0
E02382,40,S030,Supervisor,40,0,40,4800.0
E02383,8,S030,Cashier,8,0,8,600.0
E02384,32,S030,Supervisor,32,0,32,3840.0
E02385,8,S030,Supervisor,8,0,8,960.0
E02386,28,S030,Stock,28,0,28,1820.0
E02387,11,S030,Floor,11,0,11,770.0
E02388,10,S030,Cashier,10,0,10,750.0
E02389,6,S030,Stock,6,0,6,390.0
E02390,6,S030,Cashier,6,0,6,450.0
E02391,18,S030,Customer Service,18,0,18,1530.0
E02392,31,S030,Customer Service,31,0,31,2635.0
E02395,5,S030,Stock,5,0,5,325.0
E02397,16,S030,Customer Service,16,0,16,1360.0
E02398,24,S030,Floor,24,0,24,1680.0
E02400,17,S030,Cashier,17,0,17,1275.0
E02402,14,S031,Floor,14,0,14,980.0
E02403,32,S031,Supervisor,32,0,32,3840.0
E02404,40,S031,Cashier,40,0,40,3000.0
E02407,26,S031,Floor,26,0,26,1820.0
E02409,24,S031,Floor,24,0,24,1680.0
E02410,40,S031,Cashier,40,0,40,3000.0
E02411,24,S031,Supervisor,24,0,24,2880.0
E02412,18,S031,Stock,18,0,18,1170.0
E02413,32,S031,Floor,32,0,32,2240.0
E02414,38,S031,Cashier,38,0,38,2850.0
E02415,13,S031,Stock,13,0,13,845.0
E02416,37,S031,Floor,37,0,37,2590.0
E02417,23,S031,Floor,23,0,23,1610.0
E02418,18,S031,Stock,18,0,18,1170.0
E02419,13,S031,Stock,13,0,13,845.0
E02420,36,S031,Cashier,36,0,36,2700.0
E02421,13,S031,Stock,13,0,13,845.0
E02422,16,S031,Supervisor,16,0,16,1920.0
E02423,36,S031,Floor,36,0,36,2520.0
E02424,16,S031,Supervisor,16,0,16,1920.0
E02425,37,S031,Floor,37,0,37,2590.0
E02426,37,S031,Floor,37,0,37,2590.0
E02427,8,S031,Stock,8,0,8,520.0
E02428,24,S031,Supervisor,24,0,24,2880.0
E02429,10,S031,Stock,10,0,10,650.0
E02430,39,S031,Customer Service,39,0,39,3315.0
E02431,36,S031,Floor,36,0,36,2520.0
E02432,14,S031,Stock,14,0,14,910.0
E02433,36,S031,Cashier,36,0,36,2700.0
E02434,26,S031,Floor,26,0,26,1820.0
E02435,16,S031,Supervisor,16,0,16,1920.0
E02436,11,S031,Stock,11,0,11,715.0
E02437,39,S031,Cashier,39,0,39,2925.0
E02438,40,S031,Cashier,40,0,40,3000.0
E02439,40,S031,Customer Service,40,0,40,3400.0
E02440,40,S031,Cashier,40,0,40,3000.0
E02441,21,S031,Stock,21,0,21,1365.0
E02443,15,S031,Stock,15,0,15,975.0
E02444,36,S031,Floor,36,0,36,2520.0
E02445,38,S031,Cashier,38,0,38,2850.0
E02446,36,S031,Floor,36,0,36,2520.0
E02447,32,S031,Supervisor,32,0,32,3840.0
E02448,38,S031,Floor,38,0,38,2660.0
E02449,40,S031,Cashier,40,0,40,3000.0
E02450,14,S031,Stock,14,0,14,910.0
E02451,37,S031,Cashier,37,0,37,2775.0
E02452,36,S031,Floor,36,0,36,2520.0
E02453,8,S031,Supervisor,8,0,8,960.0
E02454,13,S031,Stock,13,0,13,845.0
E02455,10,S031,Stock,10,0,10,650.0
E02456,8,S031,Stock,8,0,8,520.0
E02457,24,S031,Supervisor,24,0,24,2880.0
E02458,15,S031,Floor,15,0,15,1176.0
E02459,40,S031,Customer Service,40,0,40,3400.0
E02460,29,S031,Stock,29,0,29,1885.0
E02461,31,S031,Cashier,31,0,31,2325.0
E02463,35,S031,Floor,35,0,35,2450.0
E02464,24,S031,Supervisor,24,0,24,2880.0
E02465,40,S031,Cashier,40,0,40,3000.0
E02467,6,S031,Stock,6,0,6,390.0
E02468,39,S031,Cashier,39,0,39,2925.0
E02469,36,S031,Cashier,36,0,36,2700.0
E02470,16,S031,Supervisor,16,0,16,1920.0
E02471,19,S031,Stock,19,0,19,1235.0
E02472,18,S031,Stock,18,0,18,1170.0
E02473,11,S031,Stock,11,0,11,715.0
E02475,6,S031,Stock,6,0,6,390.0
E02477,35,S031,Cashier,35,0,35,2625.0
E02478,29,S031,Floor,29,0,29,2030.0
E02479,10,S031,Floor,10,0,10,784.0
E02480,8,S031,Supervisor,8,0,8,960.0
E02481,16,S032,Supervisor,16,0,16,1920.0
E02482,8,S032,Floor,8,0,8,560.0
E02484,16,S032,Floor,16,0,16,1120.0
E02485,6,S032,Stock,6,0,6,390.0
E02486,32,S032,Cashier,32,0,32,2400.0
E02487,24,S032,Floor,24,0,24,1680.0
E02490,6,S032,Floor,6,0,6,470.40000000000003
E02491,26,S032,Floor,26,0,26,1820.0
E02494,8,S032,Customer Service,8,0,8,680.0
E02495,18,S032,Cashier,18,0,18,1350.0
E02497,20,S032,Cashier,20,0,20,1500.0
E02498,18,S032,Customer Service,18,0,18,1530.0
E02499,8,S032,Customer Service,8,0,8,680.0
E02500,8,S032,Floor,8,0,8,560.0
E02501,29,S032,Customer Service,29,0,29,2465.0
E02502,17,S032,Customer Service,17,0,17,1445.0
E02504,6,S032,Customer Service,6,0,6,510.0
E02505,18,S032,Cashier,18,0,18,1350.0
E02506,8,S032,Floor,8,0,8,560.0
E02507,5,S032,Floor,5,0,5,350.0
E02508,27,S032,Customer Service,27,0,27,2295.0
E02509,6,S032,Stock,6,0,6,390.0
E02510,19,S032,Floor,19,0,19,1330.0
E02511,40,S032,Supervisor,40,0,40,4800.0
E02512,14,S032,Customer Service,14,0,14,1190.0
E02513,8,S032,Floor,8,0,8,560.0
E02514,8,S032,Supervisor,8,0,8,960.0
E02516,16,S032,Supervisor,16,0,16,1920.0
E02517,16,S032,Floor,16,0,16,1120.0
E02518,23,S032,Customer Service,23,0,23,1955.0
E02521,5,S032,Customer Service,5,0,5,425.0
E02522,13,S032,Stock,13,0,13,845.0
E02523,32,S032,Supervisor,32,0,32,3840.0
E02524,13,S032,Stock,13,0,13,845.0
E02525,8,S032,Customer Service,8,0,8,680.0
E02526,19,S032,Cashier,19,0,19,1425.0
E02527,19,S032,Cashier,19,0,19,1425.0
E02528,6,S032,Stock,6,0,6,390.0
E02529,15,S032,Stock,15,0,15,975.0
E02530,19,S032,Stock,19,0,19,1235.0
E02531,24,S032,Supervisor,24,0,24,2880.0
E02532,18,S032,Stock,18,0,18,1170.0
E02533,12,S032,Stock,12,0,12,780.0
E02534,12,S032,Floor,12,0,12,840.0
E02536,23,S032,Cashier,23,0,23,1725.0
E02537,5,S032,Floor,5,0,5,350.0
E02538,21,S032,Floor,21,0,21,1470.0
E02539,5,S032,Stock,5,0,5,325.0
E02540,14,S032,Floor,14,0,14,980.0
E02541,25,S032,Cashier,25,0,25,1875.0
E02543,16,S032,Supervisor,16,0,16,1920.0
E02544,23,S032,Cashier,23,0,23,1725.0
E02545,6,S032,Stock,6,0,6,390.0
E02546,16,S032,Floor,16,0,16,1120.0
E02548,13,S032,Cashier,13,0,13,975.0
E02549,11,S032,Floor,11,0,11,770.0
E02550,24,S032,Stock,24,0,24,1560.0
E02551,22,S032,Cashier,22,0,22,1650.0
E02553,16,S032,Supervisor,16,0,16,1920.0
E02554,18,S032,Cashier,18,0,18,1350.0
E02556,5,S032,Customer Service,5,0,5,425.0
E02557,10,S032,Floor,10,0,10,700.0
E02558,18,S032,Cashier,18,0,18,1350.0
E02559,14,S032,Floor,14,0,14,980.0
E02561,5,S033,Cashier,5,0,5,375.0
E02562,16,S033,Customer Service,16,0,16,1360.0
E02564,10,S033,Cashier,10,0,10,750.0
E02565,15,S033,Cashier,15,0,15,1125.0
E02566,14,S033,Cashier,14,0,14,1050.0
E02567,14,S033,Floor,14,0,14,980.0
E02569,16,S033,Supervisor,16,0,16,1920.0
E02571,24,S033,Supervisor,24,0,24,2880.0
E02572,8,S033,Stock,8,0,8,520.0
E02573,29,S033,Customer Service,29,0,29,2465.0
E02574,20,S033,Floor,20,0,20,1400.0
E02575,24,S033,Stock,24,0,24,1560.0
E02576,13,S033,Floor,13,0,13,910.0
E02577,37,S033,Cashier,37,0,37,2775.0
E02578,18,S033,Floor,18,0,18,1260.0
E02579,28,S033,Cashier,28,0,28,2100.0
E02580,10,S033,Floor,10,0,10,700.0
E02581,30,S033,Cashier,30,0,30,2250.0
E02582,32,S033,Supervisor,32,0,32,3840.0
E02583,16,S033,Floor,16,0,16,1120.0
E02584,34,S033,Cashier,34,0,34,2550.0
E02585,11,S033,Floor,11,0,11,770.0
E02587,29,S033,Cashier,29,0,29,2175.0
E02588,37,S033,Cashier,37,0,37,2775.0
E02589,30,S033,Floor,30,0,30,2100.0
E02591,5,S033,Stock,5,0,5,325.0
E02592,8,S033,Supervisor,8,0,8,960.0
E02593,36,S033,Floor,36,0,36,2520.0
E02594,17,S033,Stock,17,0,17,1105.0
E02595,31,S033,Cashier,31,0,31,2325.0
E02596,37,S033,Cashier,37,0,37,2775.0
E02598,11,S033,Cashier,11,0,11,825.0
E02599,28,S033,Stock,28,0,28,1820.0
E02601,15,S033,Stock,15,0,15,975.0
E02602,24,S033,Customer Service,24,0,24,2040.0
E02603,29,S033,Floor,29,0,29,2030.0
E02604,15,S033,Customer Service,15,0,15,1275.0
E02605,22,S033,Customer Service,22,0,22,1870.0
E02606,14,S033,Stock,14,0,14,910.0
E02607,16,S033,Supervisor,16,0,16,1920.0
E02608,16,S033,Cashier,16,0,16,1200.0
E02609,14,S033,Cashier,14,0,14,1050.0
E02611,11,S033,Stock,11,0,11,715.0
E02612,37,S033,Customer Service,37,0,37,3145.0
E02613,24,S033,Floor,24,0,24,1680.0
E02614,24,S033,Supervisor,24,0,24,2880.0
E02615,22,S033,Customer Service,22,0,22,1870.0
E02617,29,S033,Floor,29,0,29,2030.0
E02618,26,S033,Stock,26,0,26,1690.0
E02619,22,S033,Stock,22,0,22,1430.0
E02620,37,S033,Cashier,37,0,37,2775.0
E02621,5,S033,Stock,5,0,5,325.0
E02622,22,S033,Cashier,22,0,22,1650.0
E02623,35,S033,Customer Service,35,0,35,2975.0
E02624,24,S033,Supervisor,24,0,24,2880.0
E02625,32,S033,Customer Service,32,0,32,2720.0
E02628,40,S033,Supervisor,40,0,40,4800.0
E02629,31,S033,Floor,31,0,31,2170.0
E02631,36,S033,Customer Service,36,0,36,3060.0
E02632,21,S033,Floor,21,0,21,1470.0
E02633,8,S033,Stock,8,0,8,520.0
E02634,6,S033,Stock,6,0,6,390.0
E02635,11,S033,Stock,11,0,11,715.0
E02636,12,S033,Floor,12,0,12,840.0
E02637,30,S033,Cashier,30,0,30,2250.0
E02638,13,S033,Stock,13,0,13,845.0
E02639,26,S033,Floor,26,0,26,1820.0
E02640,11,S033,Floor,11,0,11,770.0
E02642,29,S034,Cashier,29,0,29,2175.0
E02643,21,S034,Cashier,21,0,21,1575.0
E02644,40,S034,Supervisor,40,0,40,4800.0
E02645,16,S034,Stock,16,0,16,1040.0
E02646,27,S034,Cashier,27,0,27,2025.0
E02647,33,S034,Floor,33,0,33,2310.0
E02648,26,S034,Floor,26,0,26,1820.0
E02649,28,S034,Floor,28,0,28,1960.0
E02650,37,S034,Cashier,37,0,37,2775.0
E02651,32,S034,Cashier,32,0,32,2400.0
E02652,29,S034,Cashier,29,0,29,2175.0
E02653,30,S034,Stock,30,0,30,1950.0
E02654,34,S034,Floor,34,0,34,2380.0
E02655,28,S034,Floor,28,0,28,1960.0
E02656,40,S034,Customer Service,40,0,40,3400.0
E02657,21,S034,Stock,21,0,21,1365.0
E02658,37,S034,Floor,37,0,37,2590.0
E02660,12,S034,Stock,12,0,12,780.0
E02661,18,S034,Cashier,18,0,18,1350.0
E02662,23,S034,Cashier,23,0,23,1725.0
E02664,40,S034,Customer Service,40,0,40,3400.0
E02665,19,S034,Cashier,19,0,19,1425.0
E02666,32,S034,Floor,32,0,32,2240.0
E02668,40,S034,Floor,40,0,40,2800.0
E02669,38,S034,Customer Service,38,0,38,3230.0
E02672,39,S034,Customer Service,39,0,39,3315.0
E02673,14,S034,Stock,14,0,14,910.0
E02674,30,S034,Cashier,30,0,30,2250.0
E02675,40,S034,Supervisor,40,0,40,4800.0
E02676,21,S034,Cashier,21,0,21,1575.0
E02677,40,S034,Supervisor,40,0,40,4800.0
E02678,27,S034,Cashier,27,0,27,2025.0
